Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Verifiable and Scalable Mission-Plan Synthesis for Autonomous Agents,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-030-58298-2_2,Rong GuEduard EnoiuCristina SeceleanuKristina Lundqvist,2020,https://link.springer.com/chapter/10.1007/978-3-030-58298-2_2,Conference paper
Probabilistic Mission Planning and Analysis for Multi-agent Systems,"Leveraging Applications of Formal Methods, Verification and Validation: Verification Principles",,,,10.1007/978-3-030-61362-4_20,Rong GuEduard EnoiuCristina SeceleanuKristina Lundqvist,2020,https://link.springer.com/chapter/10.1007/978-3-030-61362-4_20,Conference paper
Silent bugs in deep learning frameworks: an empirical study of Keras and TensorFlow,Empirical Software Engineering,,,,10.1007/s10664-023-10389-6,Florian TambonAmin NikanjamLe AnFoutse KhomhGiuliano Antoniol,2023,https://link.springer.com/article/10.1007/s10664-023-10389-6,Article
Model Checking Java Programs with MSVL,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-030-13651-2_6,Xinfeng ShuNa LuoBo WangXiaobing WangLiang Zhao,2019,https://link.springer.com/chapter/10.1007/978-3-030-13651-2_6,Conference paper
Quantum Services Generation and&#xa0;Deployment Process: A Quality-Oriented Approach,Quality of Information and Communications Technology,,,,10.1007/978-3-031-43703-8_15,Jaime Alvarado-ValienteJavier Romero-ÁlvarezAna DíazMoisés RodríguezIgnacio García-RodríguezEnrique MoguelJose Garcia-AlonsoJuan M. Murillo,2023,https://link.springer.com/chapter/10.1007/978-3-031-43703-8_15,Conference paper
Bounded DBM-based clock state construction for timed automata in Uppaal,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00667-x,Sascha LehmannSibylle Schupp,2022,https://link.springer.com/article/10.1007/s10009-022-00667-x,Article
Verifying the&#xa0;Correctness of&#xa0;HPC Performance Monitoring Data,Parallel Computing Technologies,,,,10.1007/978-3-031-41673-6_15,Danil KashinVadim Voevodin,2023,https://link.springer.com/chapter/10.1007/978-3-031-41673-6_15,Conference paper
Implementing QVT-R via semantic interpretation in UML-RSDS,Software and Systems Modeling,,,,10.1007/s10270-020-00824-3,K. LanoS. Kolahdouz-Rahimi,2020,https://link.springer.com/article/10.1007/s10270-020-00824-3,Article
Automatic Generation of&#xa0;Verified Concurrent Hardware Using VHDL,Formal Methods: Foundations and Applications,,,,10.1007/978-3-031-22476-8_4,Luciano SilvaMarcel Oliveira,2022,https://link.springer.com/chapter/10.1007/978-3-031-22476-8_4,Conference paper
<span>BarrierFinder</span>: recognizing ad hoc barriers,Empirical Software Engineering,,,,10.1007/s10664-020-09862-3,Tao WangXiao YuZhengyi QiuGuoliang JinFrank Mueller,2020,https://link.springer.com/article/10.1007/s10664-020-09862-3,Article
Theorem Proving for&#xa0;Maude Specifications Using Lean,Formal Methods  and Software Engineering,,,,10.1007/978-3-031-17244-1_16,Rubén RubioAdrián Riesco,2022,https://link.springer.com/chapter/10.1007/978-3-031-17244-1_16,Conference paper
Dash: declarative behavioural modelling in Alloy with control state hierarchy,Software and Systems Modeling,,,,10.1007/s10270-022-01012-1,Jose SernaNancy A. DayShahram Esmaeilsabzali,2022,https://link.springer.com/article/10.1007/s10270-022-01012-1,Article
Experimenting with&#xa0;Formal Verification and&#xa0;Model-Based Development in&#xa0;Railways: The Case of&#xa0;UMC and&#xa0;Sparx Enterprise Architect,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-031-43681-9_1,Davide BasileFranco MazzantiAlessio Ferrari,2023,https://link.springer.com/chapter/10.1007/978-3-031-43681-9_1,Conference paper
Satisfiability Modulo Finite Fields,Computer Aided Verification,,,,10.1007/978-3-031-37703-7_8,Alex OzdemirGereon KremerCesare TinelliClark Barrett,2023,https://link.springer.com/chapter/10.1007/978-3-031-37703-7_8,Conference paper
A Learning Classifier System for Automated Test Case Prioritization and Selection,SN Computer Science,,,,10.1007/s42979-022-01255-1,Lukas RosenbauerDavid PätzelAnthony SteinJörg Hähner,2022,https://link.springer.com/article/10.1007/s42979-022-01255-1,Article
Complete Property-Oriented Module Testing,Testing Software and Systems,,,,10.1007/978-3-031-43240-8_12,Felix BrüningMario GleirscherWen-ling HuangNiklas KrafczykJan PeleskaRobert Sachtleben,2023,https://link.springer.com/chapter/10.1007/978-3-031-43240-8_12,Conference paper
An Architecture for&#xa0;Attesting to&#xa0;the&#xa0;Provenance of&#xa0;Ontologies Using Blockchain Technologies,Business Modeling and Software Design,,,,10.1007/978-3-031-11510-3_11,Simon CurtyHans-Georg FillRafael S. GonçalvesMark A. Musen,2022,https://link.springer.com/chapter/10.1007/978-3-031-11510-3_11,Conference paper
Monitoring with verified guarantees,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-023-00712-3,Jan BaumeisterJohann C. DauerBernd FinkbeinerSebastian Schirmer,2023,https://link.springer.com/article/10.1007/s10009-023-00712-3,Article
A Monitoring Tool for&#xa0;Linear-Time $$\mu $$ HML,Coordination Models and Languages,,,,10.1007/978-3-031-08143-9_12,Luca AcetoAntonis AchilleosDuncan Paul AttardLéo ExibardAdrian FrancalanzaAnna Ingólfsdóttir,2022,https://link.springer.com/chapter/10.1007/978-3-031-08143-9_12,Conference paper
The Prusti Project: Formal Verification for&#xa0;Rust,NASA Formal Methods,,,,10.1007/978-3-031-06773-0_5,Vytautas AstrauskasAurel BílýJonáš FialaZachary GrannanChristoph MathejaPeter MüllerFederico PoliAlexander J. Summers,2022,https://link.springer.com/chapter/10.1007/978-3-031-06773-0_5,Conference paper
Modelling flocks of birds and colonies of ants from the bottom up,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-023-00731-0,Rocco De NicolaLuca Di StefanoOmar InversoSerenella Valiani,2023,https://link.springer.com/article/10.1007/s10009-023-00731-0,Article
Modeling and Verification of Temporal Constraints for Web Service Composition,Software Engineering and Formal Methods. SEFM 2020 Collocated Workshops,,,,10.1007/978-3-030-67220-1_2,Maya Souilah BenabdelhafidHouda BoubakerMahmoud Boufaida,2021,https://link.springer.com/chapter/10.1007/978-3-030-67220-1_2,Conference paper
A Maude Formalization of&#xa0;Object Nets,Software Architecture. ECSA 2022 Tracks and Workshops,,,,10.1007/978-3-031-36889-9_18,Lorenzo CapraMichael Köhler-Bußmeier,2023,https://link.springer.com/chapter/10.1007/978-3-031-36889-9_18,Conference paper
Deductive Proof of Industrial Smart Contracts Using Why3,Formal Methods. FM 2019 International Workshops,,,,10.1007/978-3-030-54994-7_22,Zeinab NehaïFrançois Bobot,2020,https://link.springer.com/chapter/10.1007/978-3-030-54994-7_22,Conference paper
<span>SSPCatcher</span>: Learning to catch security patches,Empirical Software Engineering,,,,10.1007/s10664-022-10168-9,Arthur D. SawadogoTegawendé F. BissyandéNaouel MohaKevin AllixJacques KleinLi LiYves Le Traon,2022,https://link.springer.com/article/10.1007/s10664-022-10168-9,Article
$$\mathbb {K}$$ —A Semantic Framework for Programming Languages and Formal Analysis,Engineering Trustworthy Software Systems,,,,10.1007/978-3-030-55089-9_4,Xiaohong ChenGrigore Roşu,2020,https://link.springer.com/chapter/10.1007/978-3-030-55089-9_4,Conference paper
On the assessment of generative AI in modeling tasks: an experience report with ChatGPT and UML,Software and Systems Modeling,,,,10.1007/s10270-023-01105-5,Javier CámaraJavier TroyaLola BurgueñoAntonio Vallecillo,2023,https://link.springer.com/article/10.1007/s10270-023-01105-5,Article
Product Programs in the Wild: Retrofitting Program Verifiers to Check Information Flow Security,Computer Aided Verification,,,,10.1007/978-3-030-81685-8_34,Marco EilersSeverin MeierPeter Müller,2021,https://link.springer.com/chapter/10.1007/978-3-030-81685-8_34,Conference paper
Model-Based Static and Runtime Verification for Ethereum Smart Contracts,Model-Driven Engineering and Software Development,,,,10.1007/978-3-030-67445-8_14,Shaun AzzopardiChristian ColomboGordon Pace,2021,https://link.springer.com/chapter/10.1007/978-3-030-67445-8_14,Conference paper
Time4sys2imi: A Tool to Formalize Real-Time System Models Under Uncertainty,Theoretical Aspects of Computing – ICTAC 2019,,,,10.1007/978-3-030-32505-3_7,Étienne AndréJawher JerraySahar Mhiri,2019,https://link.springer.com/chapter/10.1007/978-3-030-32505-3_7,Conference paper
Automating Safety Proofs About Cyber-Physical Systems Using Rewriting Modulo SMT,Rewriting Logic and Its Applications,,,,10.1007/978-3-031-12441-9_11,Vivek NigamCarolyn Talcott,2022,https://link.springer.com/chapter/10.1007/978-3-031-12441-9_11,Conference paper
Building Correct-by-Construction Systems with&#xa0;Formal Patterns,Recent Trends in Algebraic Development Techniques,,,,10.1007/978-3-031-43345-0_1,José Meseguer,2023,https://link.springer.com/chapter/10.1007/978-3-031-43345-0_1,Conference paper
Towards Substructural Property-Based Testing,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-030-98869-2_6,Marco MantovaniAlberto Momigliano,2022,https://link.springer.com/chapter/10.1007/978-3-030-98869-2_6,Conference paper
Demystifying the challenges and benefits of analyzing user-reported logs in bug reports,Empirical Software Engineering,,,,10.1007/s10664-020-09893-w,An Ran ChenTse-Hsun (Peter) ChenShaowei Wang,2021,https://link.springer.com/article/10.1007/s10664-020-09893-w,Article
Reducing Flakiness in End-to-End Test Suites: An Experience Report,Quality of Information and Communications Technology,,,,10.1007/978-3-030-85347-1_1,Dario OlianasMaurizio LeottaFilippo RiccaLuca Villa,2021,https://link.springer.com/chapter/10.1007/978-3-030-85347-1_1,Conference paper
A Stream X-Machine Tool for Modelling and Generating Test Cases for Chronic Diseases Based on State-Counting Approach,Programming and Computer Software,,,,10.1134/S0361768821080211,K. PhungD. JayatilakeE. OgunshileM. Aydin,2021,https://link.springer.com/article/10.1134/S0361768821080211,Article
On Benchmarking for Concurrent Runtime Verification,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-71500-7_1,Luca AcetoDuncan Paul AttardAdrian FrancalanzaAnna Ingólfsdóttir,2021,https://link.springer.com/chapter/10.1007/978-3-030-71500-7_1,Conference paper
Validating HyDe: Intelligent Method for Inferring Software Architectures from&#xa0;Mobile Codebase,Evaluation of Novel Approaches to Software Engineering,,,,10.1007/978-3-030-96648-5_1,Dragoş DobreanLaura Dioşan,2022,https://link.springer.com/chapter/10.1007/978-3-030-96648-5_1,Conference paper
Event-driven temporal models for explanations - ETeMoX: explaining reinforcement learning,Software and Systems Modeling,,,,10.1007/s10270-021-00952-4,Juan Marcelo Parra-UllauriAntonio García-DomínguezNelly BencomoChanggang ZhengChen ZhenJuan Boubeta-PuigGuadalupe OrtizShufan Yang,2021,https://link.springer.com/article/10.1007/s10270-021-00952-4,Article
Mixed-semantics composition of statecharts for the component-based design of reactive systems,Software and Systems Modeling,,,,10.1007/s10270-020-00806-5,Bence GraicsVince MolnárAndrás VörösIstván MajzikDániel Varró,2020,https://link.springer.com/article/10.1007/s10270-020-00806-5,Article
On-The-Fly Bisimilarity Checking for&#xa0;Fresh-Register Automata,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-3-031-21213-0_12,M. H. BandukaraN. Tzevelekos,2022,https://link.springer.com/chapter/10.1007/978-3-031-21213-0_12,Conference paper
A taxonomy for classifying runtime verification tools,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-021-00609-z,Yliès FalconeSrđan KrstićGiles RegerDmitriy Traytel,2021,https://link.springer.com/article/10.1007/s10009-021-00609-z,Article
TaintBench: Automatic real-world malware benchmarking of Android taint analyses,Empirical Software Engineering,,,,10.1007/s10664-021-10013-5,Linghui LuoFelix PauckGoran PiskachevManuel BenzIvan PashchenkoMartin MoryEric BoddenBen HermannFabio Massacci,2021,https://link.springer.com/article/10.1007/s10664-021-10013-5,Article
Verifying OpenJDK’s LinkedList using KeY,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-45237-7_13,Hans-Dieter A. HiepOlaf MaathuisJinting BianFrank S. de BoerMarko van EekelenStijn de Gouw,2020,https://link.springer.com/chapter/10.1007/978-3-030-45237-7_13,Conference paper
Quantitative Verification and&#xa0;Strategy Synthesis for&#xa0;BDI Agents,NASA Formal Methods,,,,10.1007/978-3-031-33170-1_15,Blair ArchibaldMuffy CalderMichele SevegnaniMengwei Xu,2023,https://link.springer.com/chapter/10.1007/978-3-031-33170-1_15,Conference paper
delphic: Practical DEL Planning via&#xa0;Possibilities,Logics in Artificial Intelligence,,,,10.1007/978-3-031-43619-2_39,Alessandro BuriganaPaolo FelliMarco Montali,2023,https://link.springer.com/chapter/10.1007/978-3-031-43619-2_39,Conference paper
Attestation Mechanisms for&#xa0;Trusted Execution Environments Demystified,Distributed Applications and Interoperable Systems,,,,10.1007/978-3-031-16092-9_7,Jämes MénétreyChristian GöttelAnum KhurshidMarcelo PasinPascal FelberValerio SchiavoniShahid Raza,2022,https://link.springer.com/chapter/10.1007/978-3-031-16092-9_7,Conference paper
LCRL: Certified Policy Synthesis via&#xa0;Logically-Constrained Reinforcement Learning,Quantitative Evaluation of Systems,,,,10.1007/978-3-031-16336-4_11,Mohammadhosein HasanbeigDaniel KroeningAlessandro Abate,2022,https://link.springer.com/chapter/10.1007/978-3-031-16336-4_11,Conference paper
Crowdsourced test case generation for android applications via static program analysis,Automated Software Engineering,,,,10.1007/s10515-023-00394-w,Yuying LiYang FengChao GuoZhenyu ChenBaowen Xu,2023,https://link.springer.com/article/10.1007/s10515-023-00394-w,Article
MoGym: Using Formal Models for Training and Verifying Decision-making Agents,Computer Aided Verification,,,,10.1007/978-3-031-13188-2_21,Timo P. GrosHolger HermannsJörg HoffmannMichaela KlauckMaximilian A. KöhlVerena Wolf,2022,https://link.springer.com/chapter/10.1007/978-3-031-13188-2_21,Conference paper
Exploiting Program Slicing and&#xa0;Instruction Clusterization to&#xa0;Identify the&#xa0;Cause of&#xa0;Faulty Temporal Behaviours at&#xa0;System Level,VLSI-SoC: Technology Advancement on SoC Design,,,,10.1007/978-3-031-16818-5_4,Moreno BragaglioSamuele GerminianiGraziano Pravadelli,2022,https://link.springer.com/chapter/10.1007/978-3-031-16818-5_4,Conference paper
An extension of first-order LTL with rules with application to runtime verification,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-021-00626-y,Klaus HavelundDoron Peled,2021,https://link.springer.com/article/10.1007/s10009-021-00626-y,Article
Model Checking Multi-interruption Concurrent Programs with TMSVL,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-030-77474-5_6,Jin CuiLianxiang Zhu,2021,https://link.springer.com/chapter/10.1007/978-3-030-77474-5_6,Conference paper
Can static analysis tools find more defects?,Empirical Software Engineering,,,,10.1007/s10664-022-10232-4,Sahar MehrpourThomas D. LaToza,2022,https://link.springer.com/article/10.1007/s10664-022-10232-4,Article
Carwash Station Prototype with Automatic Payment Using Intelligent Control Systems,Applied Technologies,,,,10.1007/978-3-030-71503-8_18,Jorge BueleDarío QuilumbaDavid I. IlvisFernando SaáFranklin W. Salazar,2021,https://link.springer.com/chapter/10.1007/978-3-030-71503-8_18,Conference paper
JBMC: Bounded Model Checking for Java Bytecode,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-17502-3_17,Lucas CordeiroDaniel KroeningPeter Schrammel,2019,https://link.springer.com/chapter/10.1007/978-3-030-17502-3_17,Conference paper
"Specifying and verifying usage control models and policies in TLA<span class=""mathjax-tex"">\(^+\)</span>",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-020-00600-0,Christos GrompanopoulosAntonios GouglidisAnastasia Mavridou,2021,https://link.springer.com/article/10.1007/s10009-020-00600-0,Article
Modeling and reasoning about uncertainty in goal models: a decision-theoretic approach,Software and Systems Modeling,,,,10.1007/s10270-021-00968-w,Sotirios LiaskosShakil M. KhanJohn Mylopoulos,2022,https://link.springer.com/article/10.1007/s10270-021-00968-w,Article
Clustered Relational Thread-Modular Abstract Interpretation with Local Traces,Programming Languages and Systems,,,,10.1007/978-3-031-30044-8_2,Michael SchwarzSimmo SaanHelmut SeidlJulian ErhardVesal Vojdani,2023,https://link.springer.com/chapter/10.1007/978-3-031-30044-8_2,Conference paper
Towards a Spatial Model Checker on GPU,"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-030-78089-0_12,Laura BussiVincenzo CianciaFabio Gadducci,2021,https://link.springer.com/chapter/10.1007/978-3-030-78089-0_12,Conference paper
"On Correctness, Precision, and Performance in Quantitative Verification","Leveraging Applications of Formal Methods, Verification and Validation: Tools and Trends",,,,10.1007/978-3-030-83723-5_15,Carlos E. BuddeArnd HartmannsMichaela KlauckJan KřetínskýDavid ParkerTim QuatmannAndrea TurriniZhen Zhang,2021,https://link.springer.com/chapter/10.1007/978-3-030-83723-5_15,Conference paper
Alternating Good-for-MDPs Automata,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-19992-9_19,Ernst Moritz HahnMateo PerezSven ScheweFabio SomenziAshutosh TrivediDominik Wojtczak,2022,https://link.springer.com/chapter/10.1007/978-3-031-19992-9_19,Conference paper
An Abstract Domain for Objects in Dynamic Programming Languages,Formal Methods. FM 2019 International Workshops,,,,10.1007/978-3-030-54997-8_9,Vincenzo ArceriMichele PasquaIsabella Mastroeni,2020,https://link.springer.com/chapter/10.1007/978-3-030-54997-8_9,Conference paper
Lightweight Verification of Hyperproperties,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45332-8_1,Oyendrila DobeStefan SchuppEzio BartocciBorzoo BonakdarpourAxel LegayMiroslav PajicYu Wang,2023,https://link.springer.com/chapter/10.1007/978-3-031-45332-8_1,Conference paper
Fast Left Kan Extensions Using the Chase,Journal of Automated Reasoning,,,,10.1007/s10817-022-09634-2,Joshua MeyersDavid I. SpivakRyan Wisnesky,2022,https://link.springer.com/article/10.1007/s10817-022-09634-2,Article
Detection of Inconsistencies in SysML/OCL Models Using OWL Reasoning,SN Computer Science,,,,10.1007/s42979-022-01577-0,Shan LuAlexey TazinYanji ChenMieczyslaw M. KokarJeff Smith,2023,https://link.springer.com/article/10.1007/s42979-022-01577-0,Article
Comparative Reasoning for&#xa0;Intelligent Agents,Artificial General Intelligence,,,,10.1007/978-3-031-33469-6_13,Patrick HammerPeter IsaevHugo LatapieFrancesco LanzaAntonio ChellaPei Wang,2023,https://link.springer.com/chapter/10.1007/978-3-031-33469-6_13,Conference paper
DevSched: an efficient bug-triaging model for allocating and balancing developer tasks,Iran Journal of Computer Science,,,,10.1007/s42044-023-00153-w,K. M. Aslam UddinMd. Shahriare SatuMd. Mahmudul Hasan RiyadKazi Sakib,2023,https://link.springer.com/article/10.1007/s42044-023-00153-w,Article
Abstraction in&#xa0;Deductive Verification: Model Fields and&#xa0;Model Methods,"Leveraging Applications of Formal Methods, Verification and Validation. Verification Principles",,,,10.1007/978-3-031-19849-6_3,David R. CokGary T. Leavens,2022,https://link.springer.com/chapter/10.1007/978-3-031-19849-6_3,Conference paper
PoS4MPC: Automated Security Policy Synthesis for&#xa0;Secure Multi-party Computation,Computer Aided Verification,,,,10.1007/978-3-031-13185-1_19,Yuxin FanFu SongTaolue ChenLiangfeng ZhangWanwei Liu,2022,https://link.springer.com/chapter/10.1007/978-3-031-13185-1_19,Conference paper
Analyzing neural network behavior through deep statistical model checking,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00685-9,Timo P. GrosHolger HermannsJörg HoffmannMichaela KlauckMarcel Steinmetz,2022,https://link.springer.com/article/10.1007/s10009-022-00685-9,Article
Validation of Formal Models by Timed Probabilistic Simulation,Rigorous State-Based Methods,,,,10.1007/978-3-030-77543-8_6,Fabian VuMichael LeuschelAtif Mashkoor,2021,https://link.springer.com/chapter/10.1007/978-3-030-77543-8_6,Conference paper
Formal verification of OIL component specifications using mCRL2,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00658-y,Olav BunteLouis C. M. van GoolTim A. C. Willemse,2022,https://link.springer.com/article/10.1007/s10009-022-00658-y,Article
Cost-effective learning-based strategies for test case prioritization in continuous integration of highly-configurable software,Empirical Software Engineering,,,,10.1007/s10664-021-10093-3,Jackson A. Prado LimaWillian D. F. MendonçaSilvia R. VergilioWesley K. G. Assunção,2022,https://link.springer.com/article/10.1007/s10664-021-10093-3,Article
Twinning Automata and Regular Expressions for String Static Analysis,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-030-67067-2_13,Luca NegriniVincenzo ArceriPietro FerraraAgostino Cortesi,2021,https://link.springer.com/chapter/10.1007/978-3-030-67067-2_13,Conference paper
Alliance of model-driven engineering with a proof-based formal approach,Innovations in Systems and Software Engineering,,,,10.1007/s11334-020-00366-3,Akram IdaniYves LedruGerman Vega,2020,https://link.springer.com/article/10.1007/s11334-020-00366-3,Article
Verifying Event-B Hybrid Models Using Cyclone,Rigorous State-Based Methods,,,,10.1007/978-3-031-33163-3_13,Hao WuZheng Cheng,2023,https://link.springer.com/chapter/10.1007/978-3-031-33163-3_13,Conference paper
Requirements and GitHub Issues: An Automated Approach for Quality Requirements Classification,Programming and Computer Software,,,,10.1134/S0361768821080193,J. Manuel Pérez-VerdejoÁ. J. Sánchez-GarcíaJ. O. Ocharán-HernándezE. Mezura-MontesK. Cortés-Verdín,2021,https://link.springer.com/article/10.1134/S0361768821080193,Article
Automated verification of concurrent go programs via bounded model checking,Automated Software Engineering,,,,10.1007/s10515-023-00391-z,Nicolas DilleyJulien Lange,2023,https://link.springer.com/article/10.1007/s10515-023-00391-z,Article
Hybrid learning scenario path selection and abstraction framework for smart verification of complex SoCs,The Journal of Supercomputing,,,,10.1007/s11227-021-04117-4,Gaurav SharmaLava BhargavaVinod Kumar,2021,https://link.springer.com/article/10.1007/s11227-021-04117-4,Article
Analysis of recurrent neural networks via property-directed verification of surrogate models,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00684-w,Igor KhmelnitskyDaniel NeiderRajarshi RoyXuan XieBenoît BarbotBenedikt BolligAlain FinkelSerge HaddadMartin LeuckerLina Ye,2022,https://link.springer.com/article/10.1007/s10009-022-00684-w,Article
Rewrite-Based Decomposition of Signal Temporal Logic Specifications,NASA Formal Methods,,,,10.1007/978-3-031-33170-1_14,Kevin LeahyMakai MannCristian-Ioan Vasile,2023,https://link.springer.com/chapter/10.1007/978-3-031-33170-1_14,Conference paper
Interface protocol inference to aid understanding legacy software components,Software and Systems Modeling,,,,10.1007/s10270-020-00809-2,Kousar AslamLoek CleophasRamon SchiffelersMark van den Brand,2020,https://link.springer.com/article/10.1007/s10270-020-00809-2,Article
On Implementable Timed Automata,"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-030-50086-3_5,Sergio Feo-ArenisMilan VujinovićBernd Westphal,2020,https://link.springer.com/chapter/10.1007/978-3-030-50086-3_5,Conference paper
Quantitative modelling and analysis of BDI agents,Software and Systems Modeling,,,,10.1007/s10270-023-01121-5,Blair ArchibaldMuffy CalderMichele SevegnaniMengwei Xu,2023,https://link.springer.com/article/10.1007/s10270-023-01121-5,Article
A hybrid approach of blockchain and semantic web technologies to validating learning outcomes in accordance with legal constraints,International Journal of Information Technology,,,,10.1007/s41870-022-01039-z,Minh Duc NguyenThuy Nguyen-NgocCuong H. Nguyen-DinhAnh Phuong Le,2022,https://link.springer.com/article/10.1007/s41870-022-01039-z,Article
Assurance of Distributed Algorithms and Systems: Runtime Checking of Safety and Liveness,Runtime Verification,,,,10.1007/978-3-030-60508-7_3,Yanhong A. LiuScott D. Stoller,2020,https://link.springer.com/chapter/10.1007/978-3-030-60508-7_3,Conference paper
Model Checking Reconfigurable Interacting Systems,"Leveraging Applications of Formal Methods, Verification and Validation. Adaptation and Learning",,,,10.1007/978-3-031-19759-8_23,Yehia Abd AlrahmanShaun AzzopardiNir Piterman,2022,https://link.springer.com/chapter/10.1007/978-3-031-19759-8_23,Conference paper
Formal testing of timed graph transformation systems using metric temporal graph logic,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-020-00585-w,Sven SchneiderMaria MaximovaLucas SakizloglouHolger Giese,2021,https://link.springer.com/article/10.1007/s10009-020-00585-w,Article
The TLA $$^{+}$$ Debugger,Software Engineering and Formal Methods. SEFM 2022 Collocated Workshops,,,,10.1007/978-3-031-26236-4_15,Markus A. Kuppe,2023,https://link.springer.com/chapter/10.1007/978-3-031-26236-4_15,Conference paper
Synthesizing P<span>romela</span> model sketches using abstract lifted model checking,International Journal of Information Technology,,,,10.1007/s41870-023-01550-x,Aleksandar S. Dimovski,2023,https://link.springer.com/article/10.1007/s41870-023-01550-x,Article
An Open Software-Based Framework for Automotive Cybersecurity Testing,"Systems, Software and Services Process Improvement",,,,10.1007/978-3-031-42307-9_22,Thomas FaschangGeorg Macher,2023,https://link.springer.com/chapter/10.1007/978-3-031-42307-9_22,Conference paper
Aplib: Tactical Agents for Testing Computer Games,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-66534-0_2,I. S. W. B. PrasetyaMehdi DastaniRui PradaTanja E. J. VosFrank DignumFitsum Kifetew,2020,https://link.springer.com/chapter/10.1007/978-3-030-66534-0_2,Conference paper
Integrating ADTs in KeY and Their Application to History-Based Reasoning,Formal Methods,,,,10.1007/978-3-030-90870-6_14,Jinting BianHans-Dieter A. HiepFrank S. de BoerStijn de Gouw,2021,https://link.springer.com/chapter/10.1007/978-3-030-90870-6_14,Conference paper
Traits: Correctness-by-Construction for&#xa0;Free,"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-031-08679-3_9,Tobias RungeAlex PotaninThomas ThümIna Schaefer,2022,https://link.springer.com/chapter/10.1007/978-3-031-08679-3_9,Conference paper
Generative Datalog and&#xa0;Answer Set Programming – Extended Abstract,Logics in Artificial Intelligence,,,,10.1007/978-3-031-43619-2_1,Mario Alviano,2023,https://link.springer.com/chapter/10.1007/978-3-031-43619-2_1,Conference paper
Specification and analysis of legal contracts with Symboleo,Software and Systems Modeling,,,,10.1007/s10270-022-01053-6,Alireza ParvizimosaedSepehr SharifiDaniel AmyotLuigi LogrippoMarco RoveriAidin RastiAli RoudakJohn Mylopoulos,2022,https://link.springer.com/article/10.1007/s10270-022-01053-6,Article
State Model Inference Through the GUI Using Run-Time Test Generation,Research Challenges in Information Science,,,,10.1007/978-3-031-05760-1_32,Ad MuldersOlivia Rodriguez ValdesFernando Pastor RicósPekka AhoBeatriz MarínTanja E. J. Vos,2022,https://link.springer.com/chapter/10.1007/978-3-031-05760-1_32,Conference paper
Exploring Performance Assurance Practices and Challenges in Agile Software Development: An Ethnographic Study,Empirical Software Engineering,,,,10.1007/s10664-021-10069-3,Luca Traini,2022,https://link.springer.com/article/10.1007/s10664-021-10069-3,Article
Certified Semantics for Relational Programming,Programming Languages and Systems,,,,10.1007/978-3-030-64437-6_9,Dmitry RozplokhasAndrey VyatkinDmitry Boulytchev,2020,https://link.springer.com/chapter/10.1007/978-3-030-64437-6_9,Conference paper
Fast Verified SCCs for&#xa0;Probabilistic Model Checking,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45329-8_9,Arnd HartmannsBram KohlenPeter Lammich,2023,https://link.springer.com/chapter/10.1007/978-3-031-45329-8_9,Conference paper
Learning Assumptions for&#xa0;Compositional Verification of&#xa0;Timed Automata,Computer Aided Verification,,,,10.1007/978-3-031-37706-8_3,Hanyue ChenYu SuMiaomiao ZhangZhiming LiuJunri Mi,2023,https://link.springer.com/chapter/10.1007/978-3-031-37706-8_3,Conference paper
Pragmatic reuse for DSML development,Software and Systems Modeling,,,,10.1007/s10270-020-00831-4,Stefan KlikovitsDidier Buchs,2020,https://link.springer.com/article/10.1007/s10270-020-00831-4,Article
Spectra: a specification language for reactive systems,Software and Systems Modeling,,,,10.1007/s10270-021-00868-z,Shahar MaozJan Oliver Ringert,2021,https://link.springer.com/article/10.1007/s10270-021-00868-z,Article
