Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Discovering Math APIs by Mining Unit Tests,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-37057-1_24,Anirudh SanthiarOmesh PanditaAditya Kanade,2013,https://link.springer.com/chapter/10.1007/978-3-642-37057-1_24,Conference paper
Regular Strategies in Pushdown Reachability Games,Reachability Problems,,,,10.1007/978-3-319-11439-2_5,A. CarayolM. Hague,2014,https://link.springer.com/chapter/10.1007/978-3-319-11439-2_5,Conference paper
Strong and Weak Operational Termination of Order-Sorted Rewrite Theories,Rewriting Logic and Its Applications,,,,10.1007/978-3-319-12904-4_10,Salvador LucasJosé Meseguer,2014,https://link.springer.com/chapter/10.1007/978-3-319-12904-4_10,Conference paper
Monadic Decomposition,Computer Aided Verification,,,,10.1007/978-3-319-08867-9_42,Margus VeanesNikolaj BjørnerLev NachmansonSergey Bereg,2014,https://link.springer.com/chapter/10.1007/978-3-319-08867-9_42,Conference paper
Ahead of time static analysis for automatic generation of debugging interfaces to the Linux kernel,Automated Software Engineering,,,,10.1007/s10515-014-0152-4,Tegawendé F. BissyandéLaurent RéveillèreJulia L. LawallGilles Muller,2014,https://link.springer.com/article/10.1007/s10515-014-0152-4,Article
A Systematic Approach to Automatically Derive Test Cases from Use Cases Specified in Restricted Natural Languages,System Analysis and Modeling: Models and Reusability,,,,10.1007/978-3-319-11743-0_10,Man ZhangTao YueShaukat AliHuihui ZhangJi Wu,2014,https://link.springer.com/chapter/10.1007/978-3-319-11743-0_10,Conference paper
The Incredible ELK,Journal of Automated Reasoning,,,,10.1007/s10817-013-9296-3,Yevgeny KazakovMarkus KrötzschFrantišek Simančík,2013,https://link.springer.com/article/10.1007/s10817-013-9296-3,Article
On-the-fly Fast Mean-Field Model-Checking,Trustworthy Global Computing,,,,10.1007/978-3-319-05119-2_17,Diego LatellaMichele LoretiMieke Massink,2014,https://link.springer.com/chapter/10.1007/978-3-319-05119-2_17,Conference paper
Monitoring Systems with Extended Live Sequence Charts,Runtime Verification,,,,10.1007/978-3-319-11164-3_5,Ming ChaiBernd-Holger Schlingloff,2014,https://link.springer.com/chapter/10.1007/978-3-319-11164-3_5,Conference paper
A SAT-Based Debugging Tool for State Machines and Sequence Diagrams,Software Language Engineering,,,,10.1007/978-3-319-11245-9_2,Petra KaufmannMartin KroneggerAndreas PfandlerMartina SeidlMagdalena Widl,2014,https://link.springer.com/chapter/10.1007/978-3-319-11245-9_2,Conference paper
MU-CSeq: Sequentialization of C Programs by Shared Memory Unwindings,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-54862-8_30,Ermenegildo TomascoOmar InversoBernd FischerSalvatore La TorreGennaro Parlato,2014,https://link.springer.com/chapter/10.1007/978-3-642-54862-8_30,Conference paper
Loop Untangling,Principles and Practice of Constraint Programming,,,,10.1007/978-3-319-10428-7_26,Kathryn FrancisPeter J. Stuckey,2014,https://link.springer.com/chapter/10.1007/978-3-319-10428-7_26,Conference paper
A Comparative Study of Incremental Constraint Solving Approaches in Symbolic Execution,Hardware and Software: Verification and Testing,,,,10.1007/978-3-319-13338-6_21,Tianhai LiuMateus AraújoMarcelo d’AmorimMana Taghdiri,2014,https://link.springer.com/chapter/10.1007/978-3-319-13338-6_21,Conference paper
On hypothesis testing for statistical model checking,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-014-0350-1,Daniël ReijsbergenPieter-Tjerk de BoerWerner ScheinhardtBoudewijn Haverkort,2014,https://link.springer.com/article/10.1007/s10009-014-0350-1,Article
Conditional Confluence (System Description),Rewriting and Typed Lambda Calculi,,,,10.1007/978-3-319-08918-8_31,Thomas SternagelAart Middeldorp,2014,https://link.springer.com/chapter/10.1007/978-3-319-08918-8_31,Conference paper
Towards an Extensible Modeling and Validation Framework for SDL-UML,System Analysis and Modeling: Models and Reusability,,,,10.1007/978-3-319-11743-0_18,Alexander Kraas,2014,https://link.springer.com/chapter/10.1007/978-3-319-11743-0_18,Conference paper
On expanding protocol conformance checking to exception handling,Service Oriented Computing and Applications,,,,10.1007/s11761-013-0146-2,Christian HeikeWolf ZimmermannAndreas Both,2013,https://link.springer.com/article/10.1007/s11761-013-0146-2,Article
Compositional Invariant Generation for Timed Systems,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-54862-8_18,Lacramioara AştefănoaeiSouha Ben RayanaSaddek BensalemMarius BozgaJacques Combaz,2014,https://link.springer.com/chapter/10.1007/978-3-642-54862-8_18,Conference paper
Proving Termination and Memory Safety for Programs with Pointer Arithmetic,Automated Reasoning,,,,10.1007/978-3-319-08587-6_15,Thomas StröderJürgen GieslMarc BrockschmidtFlorian FrohnCarsten FuhsJera HenselPeter Schneider-Kamp,2014,https://link.springer.com/chapter/10.1007/978-3-319-08587-6_15,Conference paper
A Resource-Based Logic for Termination and Non-termination Proofs,Formal Methods and Software Engineering,,,,10.1007/978-3-319-11737-9_18,Ton Chanh LeCristian GherghinaAquinas HoborWei-Ngan Chin,2014,https://link.springer.com/chapter/10.1007/978-3-319-11737-9_18,Conference paper
Compositional Reachability in Petri Nets,Reachability Problems,,,,10.1007/978-3-319-11439-2_18,Julian RathkePaweł SobocińskiOwen Stephens,2014,https://link.springer.com/chapter/10.1007/978-3-319-11439-2_18,Conference paper
Specification and Verification of Graph-Based Model Transformation Properties,Graph Transformation,,,,10.1007/978-3-319-09108-2_8,Gehan M. K. SelimLevi LúcioJames R. CordyJuergen DingelBentley J. Oakes,2014,https://link.springer.com/chapter/10.1007/978-3-319-09108-2_8,Conference paper
Constructive Polychronous Systems,Logical Foundations of Computer Science,,,,10.1007/978-3-642-35722-0_24,Jean-Pierre TalpinJens BrandtMike GemündeKlaus SchneiderSandeep Shukla,2013,https://link.springer.com/chapter/10.1007/978-3-642-35722-0_24,Conference paper
Model Checking Database Applications,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-36742-7_40,Milos GligoricRupak Majumdar,2013,https://link.springer.com/chapter/10.1007/978-3-642-36742-7_40,Conference paper
Secure Compilation of Object-Oriented Components to Protected Module Architectures,Programming Languages and Systems,,,,10.1007/978-3-319-03542-0_13,Marco PatrignaniDave ClarkeFrank Piessens,2013,https://link.springer.com/chapter/10.1007/978-3-319-03542-0_13,Conference paper
Certifying Execution Time,Foundational and Practical Aspects of Resource Analysis,,,,10.1007/978-3-642-32495-6_7,Vítor RodriguesJoão Pedro PedrosoMário FloridoSimão Melo de Sousa,2012,https://link.springer.com/chapter/10.1007/978-3-642-32495-6_7,Conference paper
Formal C Semantics: CompCert and the C Standard,Interactive Theorem Proving,,,,10.1007/978-3-319-08970-6_36,Robbert KrebbersXavier LeroyFreek Wiedijk,2014,https://link.springer.com/chapter/10.1007/978-3-319-08970-6_36,Conference paper
Polyglot: Systematic Analysis for Multiple Statechart Formalisms,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-36742-7_36,Daniel BalasubramanianCorina S. PăsăreanuGábor KarsaiMichael R. Lowry,2013,https://link.springer.com/chapter/10.1007/978-3-642-36742-7_36,Conference paper
Dynamic Measurement and Protected Execution: Model and Analysis,Trustworthy Global Computing,,,,10.1007/978-3-319-05119-2_4,Shiwei XuIan BattenMark Ryan,2014,https://link.springer.com/chapter/10.1007/978-3-319-05119-2_4,Conference paper
Towards Verification of Ensemble-Based Component Systems,Formal Aspects of Component Software,,,,10.1007/978-3-319-07602-7_5,Jiří BarnatNikola BenešTomáš BurešIvana ČernáJaroslav KezniklFrantišek Plášil,2014,https://link.springer.com/chapter/10.1007/978-3-319-07602-7_5,Conference paper
Trace Checking of Metric Temporal Logic with Aggregating Modalities Using MapReduce,Software Engineering and Formal Methods,,,,10.1007/978-3-319-10431-7_11,Domenico BianculliCarlo GhezziSrđan Krstić,2014,https://link.springer.com/chapter/10.1007/978-3-319-10431-7_11,Conference paper
Formal Modeling and Verification of CloudProxy,"Verified Software: Theories, Tools and Experiments",,,,10.1007/978-3-319-12154-3_6,Wei Yang TanRohit SinhaJohn L. ManferdelliSanjit A. Seshia,2014,https://link.springer.com/chapter/10.1007/978-3-319-12154-3_6,Conference paper
Formal verification and validation of embedded systems: the UML-based MADES approach,Software & Systems Modeling,,,,10.1007/s10270-013-0330-z,Luciano BaresiGundula BlohmDimitrios S. KolovosNicholas MatragkasAlfredo MottaRichard F. PaigeAlek RadjenovicMatteo Rossi,2013,https://link.springer.com/article/10.1007/s10270-013-0330-z,Article
Testing-Based Compiler Validation for Synchronous Languages,NASA Formal Methods,,,,10.1007/978-3-319-06200-6_19,Pierre-Loïc GarocheFalk HowarTemesghen KahsaiXavier Thirioux,2014,https://link.springer.com/chapter/10.1007/978-3-319-06200-6_19,Conference paper
A DPLL(T) Theory Solver for a Theory of Strings and Regular Expressions,Computer Aided Verification,,,,10.1007/978-3-319-08867-9_43,Tianyi LiangAndrew ReynoldsCesare TinelliClark BarrettMorgan Deters,2014,https://link.springer.com/chapter/10.1007/978-3-319-08867-9_43,Conference paper
Quantitative and qualitative analysis of SysML activity diagrams,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-014-0305-6,Yosr JarrayaMourad Debbabi,2014,https://link.springer.com/article/10.1007/s10009-014-0305-6,Article
Reifying Concurrency for Executable Metamodeling,Software Language Engineering,,,,10.1007/978-3-319-02654-1_20,Benoît CombemaleJulien De AntoniMatias Vara LarsenFrédéric MalletOlivier BaraisBenoit BaudryRobert B. France,2013,https://link.springer.com/chapter/10.1007/978-3-319-02654-1_20,Conference paper
"Validation of Railway Interlocking Systems by Formal Verification, A Case Study",Software Engineering and Formal Methods,,,,10.1007/978-3-319-05032-4_18,Andrea BonacchiAlessandro FantechiStefano BacheriniMatteo TempestiniLeonardo Cipriani,2014,https://link.springer.com/chapter/10.1007/978-3-319-05032-4_18,Conference paper
An Expressive Semantics of Mocking,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-54804-8_27,Josef SvenningssonHans SvenssonNicholas SmallboneThomas ArtsUlf NorellJohn Hughes,2014,https://link.springer.com/chapter/10.1007/978-3-642-54804-8_27,Conference paper
Towards Fine-Grained Verification of Application Mobility,Web Information Systems Engineering – WISE 2013 Workshops,,,,10.1007/978-3-642-54370-8_7,Yu ZhouYankai HuangJidong GeJun Hu,2014,https://link.springer.com/chapter/10.1007/978-3-642-54370-8_7,Conference paper
Comprehension of Spacecraft Telemetry Using Hierarchical Specifications of Behavior,Formal Methods and Software Engineering,,,,10.1007/978-3-319-11737-9_13,Klaus HavelundRajeev Joshi,2014,https://link.springer.com/chapter/10.1007/978-3-319-11737-9_13,Conference paper
Program Transformation Based on Symbolic Execution and Deduction,Software Engineering and Formal Methods,,,,10.1007/978-3-642-40561-7_20,Ran JiReiner HähnleRichard Bubel,2013,https://link.springer.com/chapter/10.1007/978-3-642-40561-7_20,Conference paper
Using Semantic Technology for Automatic Verification of Road Signs,Web Information Systems Engineering – WISE 2013 Workshops,,,,10.1007/978-3-642-54370-8_36,Dan XuQinghua LiuZhisheng HuangDiming ZhangJiangli ZhangNing Li,2014,https://link.springer.com/chapter/10.1007/978-3-642-54370-8_36,Conference paper
Model Checking of CTL-Extended OCL Specifications,Software Language Engineering,,,,10.1007/978-3-319-11245-9_13,Robert BillSebastian GabmeyerPetra KaufmannMartina Seidl,2014,https://link.springer.com/chapter/10.1007/978-3-319-11245-9_13,Conference paper
Practical Interruptible Conversations,Runtime Verification,,,,10.1007/978-3-642-40787-1_8,Raymond HuRumyana NeykovaNobuko YoshidaRomain DemangeonKohei Honda,2013,https://link.springer.com/chapter/10.1007/978-3-642-40787-1_8,Conference paper
Specialization with Constrained Generalization for Software Model Checking,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-38197-3_5,Emanuele De AngelisFabio FioravantiAlberto PettorossiMaurizio Proietti,2013,https://link.springer.com/chapter/10.1007/978-3-642-38197-3_5,Conference paper
LTL Model Checking of LLVM Bitcode with Symbolic Data,Mathematical and Engineering Methods in Computer Science,,,,10.1007/978-3-319-14896-0_5,Petr BauchVojtěch HavelJiří Barnat,2014,https://link.springer.com/chapter/10.1007/978-3-319-14896-0_5,Conference paper
Cascade 2.0,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-54013-4_9,Wei WangClark BarrettThomas Wies,2014,https://link.springer.com/chapter/10.1007/978-3-642-54013-4_9,Conference paper
Model checking LTL properties over ANSI-C programs with bounded traces,Software & Systems Modeling,,,,10.1007/s10270-013-0366-0,Jeremy MorseLucas CordeiroDenis NicoleBernd Fischer,2013,https://link.springer.com/article/10.1007/s10270-013-0366-0,Article
Pre-automata and Complex Event Processing,"Information and Communication Technologies in Education, Research, and Industrial Applications",,,,10.1007/978-3-319-13206-8_5,Grygoriy ZholtkevychBoris NovikovVolodymyr Dorozhinsky,2014,https://link.springer.com/chapter/10.1007/978-3-319-13206-8_5,Conference paper
A Completion Algorithm for Lattice Tree Automata,Implementation and Application of Automata,,,,10.1007/978-3-642-39274-0_13,Thomas GenetTristan Le GallAxel LegayValérie Murat,2013,https://link.springer.com/chapter/10.1007/978-3-642-39274-0_13,Conference paper
Formalizing and verifying stochastic system architectures using Monterey Phoenix,Software & Systems Modeling,,,,10.1007/s10270-014-0411-7,Songzheng SongJiexin ZhangYang LiuMikhail AugustonJun SunJin Song DongTieming Chen,2014,https://link.springer.com/article/10.1007/s10270-014-0411-7,Article
Regression Test Selection for Distributed Software Histories,Computer Aided Verification,,,,10.1007/978-3-319-08867-9_19,Milos GligoricRupak MajumdarRohan SharmaLamyaa EloussiDarko Marinov,2014,https://link.springer.com/chapter/10.1007/978-3-319-08867-9_19,Conference paper
Automatic Grammar-Based Test Generation,Testing Software and Systems,,,,10.1007/978-3-642-41707-8_2,Hai-Feng GuoZongyan Qiu,2013,https://link.springer.com/chapter/10.1007/978-3-642-41707-8_2,Conference paper
Using aspects for testing of embedded software: experiences from two industrial case studies,Software Quality Journal,,,,10.1007/s11219-012-9193-8,Jani MetsäShahar MaozMika KataraTommi Mikkonen,2013,https://link.springer.com/article/10.1007/s11219-012-9193-8,Article
An Automatic Encoding from VeriFast Predicates into Implicit Dynamic Frames,"Verified Software: Theories, Tools, Experiments",,,,10.1007/978-3-642-54108-7_11,Daniel JostAlexander J. Summers,2014,https://link.springer.com/chapter/10.1007/978-3-642-54108-7_11,Conference paper
Local Reasoning for the POSIX File System,Programming Languages and Systems,,,,10.1007/978-3-642-54833-8_10,Philippa GardnerGian NtzikAdam Wright,2014,https://link.springer.com/chapter/10.1007/978-3-642-54833-8_10,Conference paper
Debugger-Based Record Replay and Dynamic Analysis for In-Vehicle Infotainment,Computational Science and Its Applications – ICCSA 2014,,,,10.1007/978-3-319-09156-3_28,Hanno EichelbergerJürgen RufThomas KropfThomas GreinerWolfgang Rosenstiel,2014,https://link.springer.com/chapter/10.1007/978-3-319-09156-3_28,Conference paper
Anonymized Reachability of Hybrid Automata Networks,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-319-10512-3_10,Taylor T. JohnsonSayan Mitra,2014,https://link.springer.com/chapter/10.1007/978-3-319-10512-3_10,Conference paper
"Compositional verification of real-time systems using <span>Ecdar</span>
                  ",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0237-y,Alexandre DavidKim. G. LarsenAxel LegayMikael H. MøllerUlrik NymanAnders P. RavnArne SkouAndrzej Wąsowski,2012,https://link.springer.com/article/10.1007/s10009-012-0237-y,Article
Model-Based Test Case Generation for Web Applications,Computational Science and Its Applications – ICCSA 2014,,,,10.1007/978-3-319-09153-2_19,Miguel NabucoAna C. R. Paiva,2014,https://link.springer.com/chapter/10.1007/978-3-319-09153-2_19,Conference paper
Static analysis for concurrent programs with applications to data race detection,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-013-0274-1,Vineet KahlonSriram SankaranarayananAarti Gupta,2013,https://link.springer.com/article/10.1007/s10009-013-0274-1,Article
PE-KeY: A Partial Evaluator for Java Programs,Integrated Formal Methods,,,,10.1007/978-3-642-30729-4_20,Ran JiRichard Bubel,2012,https://link.springer.com/chapter/10.1007/978-3-642-30729-4_20,Conference paper
QUIC Graphs: Relational Invariant Generation for Containers,ECOOP 2013 – Object-Oriented Programming,,,,10.1007/978-3-642-39038-8_17,Arlen CoxBor-Yuh Evan ChangSriram Sankaranarayanan,2013,https://link.springer.com/chapter/10.1007/978-3-642-39038-8_17,Conference paper
Parallel Execution of ATL Transformation Rules,Model-Driven Engineering Languages and Systems,,,,10.1007/978-3-642-41533-3_40,Massimo TisiSalvador MartínezHassene Choura,2013,https://link.springer.com/chapter/10.1007/978-3-642-41533-3_40,Conference paper
Bounded Model Checking of Multi-threaded C Programs via Lazy Sequentialization,Computer Aided Verification,,,,10.1007/978-3-319-08867-9_39,Omar InversoErmenegildo TomascoBernd FischerSalvatore La TorreGennaro Parlato,2014,https://link.springer.com/chapter/10.1007/978-3-319-08867-9_39,Conference paper
A Visual DSL for the Certification of Open Source Software,Computational Science and Its Applications – ICCSA 2014,,,,10.1007/978-3-319-09156-3_42,Tiago CarçãoPedro Martins,2014,https://link.springer.com/chapter/10.1007/978-3-319-09156-3_42,Conference paper
Scaling symbolic execution using staged analysis,Innovations in Systems and Software Engineering,,,,10.1007/s11334-013-0196-9,Junaid Haroon SiddiquiSarfraz Khurshid,2013,https://link.springer.com/article/10.1007/s11334-013-0196-9,Article
Flexible Invariants through Semantic Collaboration,FM 2014: Formal Methods,,,,10.1007/978-3-319-06410-9_35,Nadia PolikarpovaJulian TschannenCarlo A. FuriaBertrand Meyer,2014,https://link.springer.com/chapter/10.1007/978-3-319-06410-9_35,Conference paper
A Security Types Preserving Compiler in Haskell,Programming Languages,,,,10.1007/978-3-319-11863-5_2,Cecilia ManzinoAlberto Pardo,2014,https://link.springer.com/chapter/10.1007/978-3-319-11863-5_2,Conference paper
Efficient Verification of MASs with Projections,Engineering Multi-Agent Systems,,,,10.1007/978-3-319-14484-9_13,Davide AnconaDaniela BriolaAmal El Fallah SeghrouchniViviana MascardiPatrick Taillibert,2014,https://link.springer.com/chapter/10.1007/978-3-319-14484-9_13,Conference paper
Techniques and Toolset for Conformance Testing against UML Sequence Diagrams,Testing Software and Systems,,,,10.1007/978-3-642-41707-8_12,João Pascoal FariaAna C. R. PaivaMário Ventura de Castro,2013,https://link.springer.com/chapter/10.1007/978-3-642-41707-8_12,Conference paper
Computing Inferences for Relational Bayesian Networks Based on $$\mathcal {ALC}$$ Constructs,Uncertainty Reasoning for the Semantic Web III,,,,10.1007/978-3-319-13413-0_2,Fabio G. CozmanRodrigo B. PolastroFelipe I. TakiyamaKate C. Revoredo,2014,https://link.springer.com/chapter/10.1007/978-3-319-13413-0_2,Conference paper
A method of refinement in UML-B,Software & Systems Modeling,,,,10.1007/s10270-013-0391-z,Mar Yah SaidMichael ButlerColin Snook,2013,https://link.springer.com/article/10.1007/s10270-013-0391-z,Article
Efficient Runtime Monitoring with Metric Temporal Logic: A Case Study in the Android Operating System,FM 2014: Formal Methods,,,,10.1007/978-3-319-06410-9_21,Hendra GunadiAlwen Tiu,2014,https://link.springer.com/chapter/10.1007/978-3-319-06410-9_21,Conference paper
A Formal Design of a Tool for Static Analysis of Upper Bounds on Object Calls in Java,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-32469-7_13,Konrad SiekPaweł T. Wojciechowski,2012,https://link.springer.com/chapter/10.1007/978-3-642-32469-7_13,Conference paper
The TTT Algorithm: A Redundancy-Free Approach to Active Automata Learning,Runtime Verification,,,,10.1007/978-3-319-11164-3_26,Malte IsbernerFalk HowarBernhard Steffen,2014,https://link.springer.com/chapter/10.1007/978-3-319-11164-3_26,Conference paper
Bounds2: A Tool for Compositional Multi-parametrised Verification,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-54862-8_52,Antti Siirtola,2014,https://link.springer.com/chapter/10.1007/978-3-642-54862-8_52,Conference paper
Generating Constrained Random&#xa0;Data with&#xa0;Uniform&#xa0;Distribution,Functional and Logic Programming,,,,10.1007/978-3-319-07151-0_2,Koen ClaessenJonas DuregårdMichał H. Pałka,2014,https://link.springer.com/chapter/10.1007/978-3-319-07151-0_2,Conference paper
Tractable Reasoning about Group Beliefs,Engineering Multi-Agent Systems,,,,10.1007/978-3-319-14484-9_17,Barbara Dunin-KępliczAndrzej SzałasRineke Verbrugge,2014,https://link.springer.com/chapter/10.1007/978-3-319-14484-9_17,Conference paper
dkal  ⋆ : Constructing Executable Specifications of Authorization Protocols,Engineering Secure Software and Systems,,,,10.1007/978-3-642-36563-8_10,Jean-Baptiste JeanninGuido de CasoJuan ChenYuri GurevichPrasad NaldurgNikhil Swamy,2013,https://link.springer.com/chapter/10.1007/978-3-642-36563-8_10,Conference paper
Model-Checking Circus State-Rich Specifications,Integrated Formal Methods,,,,10.1007/978-3-319-10181-1_3,Marcel Vinicius Medeiros OliveiraAugusto C. A. SampaioMadiel S. Conserva Filho,2014,https://link.springer.com/chapter/10.1007/978-3-319-10181-1_3,Conference paper
"Java and the Java Memory Model — A Unified, Machine-Checked Formalisation",Programming Languages and Systems,,,,10.1007/978-3-642-28869-2_25,Andreas Lochbihler,2012,https://link.springer.com/chapter/10.1007/978-3-642-28869-2_25,Conference paper
GRL: A Specification Language for Globally Asynchronous Locally Synchronous Systems,Formal Methods and Software Engineering,,,,10.1007/978-3-319-11737-9_15,Fatma JebaliFrédéric LangRadu Mateescu,2014,https://link.springer.com/chapter/10.1007/978-3-319-11737-9_15,Conference paper
XMG: A Modular MetaGrammar Compiler,"Pristine Perspectives on Logic, Language, and Computation",,,,10.1007/978-3-662-44116-9_4,Simon Petitjean,2014,https://link.springer.com/chapter/10.1007/978-3-662-44116-9_4,Conference paper
Runtime monitoring and verification of systems with hidden information,Innovations in Systems and Software Engineering,,,,10.1007/s11334-013-0224-9,Doron Drusinsky,2013,https://link.springer.com/article/10.1007/s11334-013-0224-9,Article
Explaining Violation Traces with Finite State Natural Language Generation Models,Controlled Natural Language,,,,10.1007/978-3-319-10223-8_17,Gordon J. PaceMichael Rosner,2014,https://link.springer.com/chapter/10.1007/978-3-319-10223-8_17,Conference paper
Quantitative reactive modeling and verification,Computer Science - Research and Development,,,,10.1007/s00450-013-0251-7,Thomas A. Henzinger,2013,https://link.springer.com/article/10.1007/s00450-013-0251-7,Article
Cyclic Abduction of Inductively Defined Safety and Termination Preconditions,Static Analysis,,,,10.1007/978-3-319-10936-7_5,James BrotherstonNikos Gorogiannis,2014,https://link.springer.com/chapter/10.1007/978-3-319-10936-7_5,Conference paper
Semantics and Inference for Probabilistic Description Logics,Uncertainty Reasoning for the Semantic Web III,,,,10.1007/978-3-319-13413-0_5,Riccardo ZeseElena BellodiEvelina LammaFabrizio RiguzziFabiano Aguiari,2014,https://link.springer.com/chapter/10.1007/978-3-319-13413-0_5,Conference paper
Code Generation for Event-B,Integrated Formal Methods,,,,10.1007/978-3-319-10181-1_20,Andreas FürstThai Son HoangDavid BasinKrishnaji DesaiNaoto SatoKunihiko Miyazaki,2014,https://link.springer.com/chapter/10.1007/978-3-319-10181-1_20,Conference paper
StreamRule: A Nonmonotonic Stream Reasoning System for the Semantic Web,Web Reasoning and Rule Systems,,,,10.1007/978-3-642-39666-3_23,Alessandra MileoAhmed AbdelrahmanSean PolicarpioManfred Hauswirth,2013,https://link.springer.com/chapter/10.1007/978-3-642-39666-3_23,Conference paper
Modeling and Analyzing Using ASMs: The Landing Gear System Case Study,ABZ 2014: The Landing Gear Case Study,,,,10.1007/978-3-319-07512-9_3,Paolo ArcainiAngelo GargantiniElvinia Riccobene,2014,https://link.springer.com/chapter/10.1007/978-3-319-07512-9_3,Conference paper
Improving the Model Checking of Strategies under Partial Observability and Fairness Constraints,Formal Methods and Software Engineering,,,,10.1007/978-3-319-11737-9_3,Simon BusardCharles PecheurHongyang QuFranco Raimondi,2014,https://link.springer.com/chapter/10.1007/978-3-319-11737-9_3,Conference paper
Model-based diagnosis of spreadsheet programs: a constraint-based debugging approach,Automated Software Engineering,,,,10.1007/s10515-014-0141-7,Dietmar JannachThomas Schmitz,2014,https://link.springer.com/article/10.1007/s10515-014-0141-7,Article
JRF-E: using model checking to give advice on eliminating memory model-related bugs,Automated Software Engineering,,,,10.1007/s10515-012-0109-4,Kyung Hee KimTuba Yavuz-KahveciBeverly A. Sanders,2012,https://link.springer.com/article/10.1007/s10515-012-0109-4,Article
A Method for Scalable and Precise Bug Finding Using Program Analysis and Model Checking,Programming Languages and Systems,,,,10.1007/978-3-319-12736-1_11,Manuel ValdiviezoCristina CifuentesPadmanabhan Krishnan,2014,https://link.springer.com/chapter/10.1007/978-3-319-12736-1_11,Conference paper
Multi-agent Systems Design and Prototyping with Bigraphical Reactive Systems,Distributed Applications and Interoperable Systems,,,,10.1007/978-3-662-43352-2_16,Alessio MansuttiMarino MiculanMarco Peressotti,2014,https://link.springer.com/chapter/10.1007/978-3-662-43352-2_16,Conference paper
Survey on test data generation tools,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-013-0272-3,Stefan J. GallerBernhard K. Aichernig,2013,https://link.springer.com/article/10.1007/s10009-013-0272-3,Article
Domain-Specific Languages for Enterprise Systems,"Leveraging Applications of Formal Methods, Verification and Validation. Technologies for Mastering Change",,,,10.1007/978-3-662-45234-9_6,Jesper AndersenPatrick BahrFritz HengleinTom Hvitved,2014,https://link.springer.com/chapter/10.1007/978-3-662-45234-9_6,Conference paper
Precise Predictive Analysis for Discovering Communication Deadlocks in MPI Programs,FM 2014: Formal Methods,,,,10.1007/978-3-319-06410-9_19,Vojtěch ForejtDaniel KroeningGanesh NarayanaswamySubodh Sharma,2014,https://link.springer.com/chapter/10.1007/978-3-319-06410-9_19,Conference paper
Effect-Polymorphic Behaviour Inference for Deadlock Checking,Software Engineering and Formal Methods,,,,10.1007/978-3-319-10431-7_5,Ka I PunMartin SteffenVolker Stolz,2014,https://link.springer.com/chapter/10.1007/978-3-319-10431-7_5,Conference paper
A Formalism for Stochastic Adaptive Systems,"Leveraging Applications of Formal Methods, Verification and Validation. Specialized Techniques and Applications",,,,10.1007/978-3-662-45231-8_12,Benoît BoyerAxel LegayLouis-Marie Traonouez,2014,https://link.springer.com/chapter/10.1007/978-3-662-45231-8_12,Conference paper
Formal Verification of a Descent Guidance Control Program of a Lunar Lander,FM 2014: Formal Methods,,,,10.1007/978-3-319-06410-9_49,Hengjun ZhaoMengfei YangNaijun ZhanBin GuLiang ZouYao Chen,2014,https://link.springer.com/chapter/10.1007/978-3-319-06410-9_49,Conference paper
A survey of approaches for verifying model transformations,Software & Systems Modeling,,,,10.1007/s10270-013-0358-0,Lukman Ab. RahimJon Whittle,2013,https://link.springer.com/article/10.1007/s10270-013-0358-0,Article
The Chemical Machine: An Interpreter for the Higher Order Chemical Language,Euro-Par 2011: Parallel Processing Workshops,,,,10.1007/978-3-642-29737-3_21,Vilmos RajcsányiZsolt Németh,2012,https://link.springer.com/chapter/10.1007/978-3-642-29737-3_21,Conference paper
Non-interference by Unfolding,Application and Theory of Petri Nets and Concurrency,,,,10.1007/978-3-319-07734-5_11,Paolo BaldanAlberto Carraro,2014,https://link.springer.com/chapter/10.1007/978-3-319-07734-5_11,Conference paper
PBCOV: a property-based coverage criterion,Software Quality Journal,,,,10.1007/s11219-014-9237-3,Kassem FawazFadi ZaraketWes MasriHamza Harkous,2014,https://link.springer.com/article/10.1007/s11219-014-9237-3,Article
Automatically Repairing Concurrency Bugs with ARC,"Multicore Software Engineering, Performance, and Tools",,,,10.1007/978-3-642-39955-8_7,David KelkKevin JalbertJeremy S. Bradbury,2013,https://link.springer.com/chapter/10.1007/978-3-642-39955-8_7,Conference paper
